id,predicted_price
4340000080,1304278.3804951478
4136960010,547705.7953363733
3634100030,306408.1946861164
1624059224,1177733.8440979535
2788400090,255603.97776484903
9828200762,398632.77347806265
7524400250,563909.9287860203
3528000290,762134.4977339965
5700003630,1919599.2796526311
2720069019,310632.26630579715
7227501170,215068.49046470778
2397101270,648292.7714128757
6792100090,732204.849078801
2770602265,540493.7720408539
3971700937,271085.6168108385
422049203,226647.32468690086
3076500830,194413.77436748834
1423400260,298983.55630469305
9161100795,484243.4118792436
3126049052,529243.6912838329
5100401468,387136.9981205293
514500235,435465.14633375005
1423200170,188197.92677045465
1402100070,393475.19652876526
624110020,671344.7566923301
2407000145,188650.91687860087
1890000225,770420.8735358743
1320069271,339053.69007383933
5490700085,344306.84518429224
263000155,464770.54383989936
3726800201,430375.51786703366
5153200358,265531.36996477033
2725079018,826330.4596775473
7165700200,243595.7584812462
9429000170,599653.7877936588
8718500075,393452.4153229267
1760650950,315168.8604857643
1068000559,1149142.6195098818
4113800500,599212.9769945828
4077800507,522489.0465712262
2725069150,733023.1819088337
4008400035,651069.4351088792
7016310270,432124.0808580812
1432701230,216726.62471853325
3278606050,371127.8113624271
2473350710,369322.17530398
2185000685,191444.67306250904
7792000025,310985.4161030593
6868200029,492875.54884603724
624069003,737382.5043493202
7431500280,1005473.8517580996
3296000040,558017.6547568657
1118001215,1595440.897623677
6453900040,654461.8267062636
333100209,694088.3426109399
34001765,631821.9013903643
8946700100,379545.18974146753
5561401210,576922.2934410772
6671900095,364498.26009737677
3275850020,726973.8900644793
3876300600,402866.77648780856
1450900020,266109.7431129858
8562780280,338410.3187692137
7663700973,313157.4102450864
2126049032,335862.42617855885
1823059159,189276.9062542651
3438503426,287074.0764674025
9297301495,518658.2344623934
7140700850,410100.86476053647
7942601805,735737.6956791792
2555900030,347702.19542260433
2887970040,270502.56392885227
7419700010,596127.4610093866
2239000011,363640.47803458583
9283800050,370120.2026691909
9407001340,277562.81259057764
217500140,491943.2986783109
7212660520,258270.5415854655
3298201170,331541.03109444276
3057000400,274210.9008119986
6865200444,488714.9846727311
6071600340,479548.94036375685
6821600005,731723.7042317947
1235100371,716232.7851931949
7796450340,343154.5296699991
3603000410,154239.53807515872
9297300255,518718.80134906934
9126100850,537805.0203942829
2770601462,469079.9230784983
2599001500,206203.77678138373
1102000095,638552.8093409127
1853080640,978838.6555859533
9551201585,984231.5364207118
3438500796,310366.7065629415
7518504291,499432.492899773
9269200340,413867.5647988128
715010130,1695227.1875062583
1982201485,608974.013249332
9526500080,383265.8478171503
9277200180,511376.7542343866
6669150280,304072.7638022913
8917100153,559836.1266045813
3760500516,988308.5409210008
2725069050,922152.9674871138
3332000091,352084.8492220417
8562770080,562764.6766288824
8151601190,257118.2566069636
8563040160,571479.5646608728
240000269,669618.7374095536
4307350200,323032.67682125646
1311910300,272249.1771516337
3574900030,540048.8185577566
7853230570,436307.7967247301
320069049,347212.8336746602
9839301060,701327.8667779639
7011201333,632260.4787664189
2781320100,275884.5537947202
3421069120,411796.9902500526
7852030320,479172.41562595684
5316101075,2345961.884453459
5309100750,521665.81746391184
629000730,747428.2074621916
511700170,299693.2942103283
1562100030,544584.7484952227
2489200230,598127.5971849535
524069116,507097.2850411724
5315100737,1067975.6322135802
1868900675,787899.1998006225
1608000120,338142.4651768432
705700240,358209.45281487866
7575600610,263576.0133689852
1778500015,696113.5163839678
5423500240,197779.69390911085
6713700025,334856.45345878205
2734100734,273255.30107131734
301402280,203169.56734470092
2113700205,267888.71425934025
4114601570,3746449.040193562
3332000615,320434.3728225778
3630050180,336909.7216885026
6852700520,578222.9998994166
6870310010,633184.5665412039
6163900981,289528.55114989064
393000142,368949.16246273223
1771100130,357862.22379210417
1442860160,384209.8412883429
9191200435,558696.5499404547
6788200800,1060756.646999724
1115300070,707966.647670513
3176600105,733638.9755107437
2770604665,560779.2699927522
5469500580,384950.1862825286
5680000545,438685.26304349763
3424089119,571613.3577337414
1328300180,315922.56066188077
1773100922,349730.23158090224
4123830480,326979.94848608243
9808610190,920169.9860268221
4250200140,275738.22542226844
4217402115,4123712.633590664
3831250350,384944.222460087
2397101055,857000.0150493018
6817850110,905365.8825177772
7526800200,571934.4686181649
7853370100,647969.0340842875
2523089025,813240.814427951
9476200680,285534.0573669722
5714200140,400713.38657929486
3575304895,507180.0343803302
263000018,407267.30208880984
8080400177,499609.6175032663
6450304130,314113.2759539038
514500090,545493.5267875048
9477000300,453014.39599279757
853600310,1394292.7363390548
1951600240,201807.95642814485
1099900120,317899.99339183717
5323100120,568383.3997125467
1223089016,432272.59603958274
522059172,237577.9211380883
1930300190,703803.7374978382
9542840410,303145.0991316926
8665050530,493719.3806380321
5592900205,375465.9937716782
5450300010,617193.9224123204
2459960030,332937.01610162016
3331500455,526606.2749133176
3432500705,405653.8639237224
3702900165,333920.3025469817
5249803550,591000.4601625726
626049058,439916.49132131203
1788900380,178761.67014248666
8075400360,217102.18404904957
9113200250,775437.2059795504
2738640040,679142.1704831265
7821200307,498224.775013178
3530440140,244632.69804705927
3582700130,470040.5620697547
9276200569,704112.2358147586
7197800020,623802.8667776792
686200490,521291.42063407967
3501600100,391572.17465031135
6383000690,645810.4664082159
7604400150,359906.608084349
5249801411,737976.8793822133
2607720420,458720.7921499717
9561100010,364828.56314289366
1796370590,255954.14323185576
4077800593,387941.4992783925
854000165,239663.16259680057
5536100010,748699.765691239
4188000670,814469.126302715
31000165,1501415.9340840236
662350050,919277.1482958365
4137000280,270102.7658608878
6169901130,1165146.0902687751
1953400510,243495.44423554573
7518506716,1059919.2583009677
1552520010,375544.42847621173
7955080270,304198.38848238037
9212900100,557521.5960426355
3438500798,285853.8014250733
7899800890,246534.34904806496
4319200605,484999.3429463156
1329300480,360055.3143337386
8935100100,600941.3022050177
5016001260,455233.9922949461
4337600280,283099.28015651804
1446401220,180596.04574873493
7135521530,603968.0478592657
6888900115,255406.68760092033
2413301070,299372.54016914446
345700040,279966.19192199985
5566100145,453824.83886844636
7634800070,419810.7095125162
9346910500,644531.9812197036
3529300060,314656.4914800237
8128600060,917560.2788776373
8572900275,224255.85564800535
4139420590,1372044.8086772433
9274200322,585088.4265124849
1472700200,558896.8001078843
8820903380,546456.0533464067
8563010130,891423.59050294
8965450110,767620.5961422215
9274204230,466048.2865307535
8165501700,357265.3629991861
2193340260,542760.6540518124
1860600290,944348.2010276064
1222000055,218679.11582616068
2492200280,472391.10693814483
2488200455,379819.56356915826
809001520,1304986.1797197422
1796361140,232928.25414859212
6398000011,795075.125324082
6813600365,551956.2296164519
7504100920,813333.1037392311
8835770330,754403.4863691219
524059322,957160.9649664529
4307330280,375218.37935168087
1245002952,1140189.4401072615
2021069059,269591.3099461234
5700000595,652396.4237112092
3629970930,723942.9484352807
3336002215,275697.6259140704
5100401060,613703.4057902348
3278600750,282805.1862821776
1126069045,1032055.1866869805
7568700175,299608.4914533985
452001475,496888.97553346836
9283800230,579442.0392066158
1737300130,467710.22008741036
6189600040,492000.80664884136
3679400025,454761.6978662205
1096100010,301404.41527504777
9513900050,245103.531091433
5452800645,798052.2332988248
273800100,232015.62962279498
7228500037,483749.4001254514
808300090,455063.6313719855
2493200215,570403.357647697
5035300255,765378.3998209747
3380900160,409245.73422966426
3630000130,408891.9012703292
7300400670,280538.80000827165
6798100070,379678.39067154913
8078400010,550040.9749614781
5566100060,490175.05047721876
2768200212,512874.86539277015
4035900060,531371.197513989
9460000110,345899.64215937513
7199320190,510483.40624842845
2225039081,456277.2004868967
9512200050,608994.1631843118
2634500085,296937.2548265507
3654800200,285256.74897389946
2724079090,1128185.7420496258
2597520720,751446.6419251519
3034200426,392210.348493225
984000130,293621.2720623684
7852020670,444329.21241125977
7923500060,668850.3290811093
2310030510,301365.4304836616
2205500540,465207.4687557432
2493200015,428359.0215091017
7853361420,571106.7371479641
5652600605,546344.0026967499
5285200020,284749.8141087349
9406530150,348228.3280279179
5706300020,455062.17939076456
3278602490,383527.9340299994
7197000100,528627.5809939305
4447300008,566689.7932163264
7899800045,230567.98205242926
9250900095,316004.5958481373
9268851740,584276.6574486805
8682261440,496678.56386553653
7284900385,859828.307129499
8079040300,437626.10018981295
2225300585,383813.34231014637
3223039013,387895.17829199095
2013801350,270641.99453041644
4055701110,778670.0939451482
3578401770,440289.79949701345
4046500720,483922.6271217322
6145601745,370099.31703728373
5207200195,693044.1939098464
1972201856,561131.0761509418
7212680080,254763.5386476832
7277100510,632451.6384378873
522079022,549311.7374640814
5605000440,905355.6013787979
6632300230,356905.694302612
8815400165,677621.2702105679
6708200320,471772.8342363652
2426059076,614499.035031135
3260200200,574622.1960062165
2770601741,439830.4271639845
4338800500,248924.98222479047
9201000320,785777.2666880997
7655900038,362155.3140951443
3625059140,560325.970769969
4222310010,221032.39532579025
2114700115,334868.37107834517
3291800710,319615.7818207995
9406590010,394730.5747702444
3025059124,2894141.3317005388
7972601250,408434.6921727726
930000470,887077.6793743599
6690500060,465054.5947809405
16000015,205145.14950475591
5693501102,586535.5206310957
8079040490,441527.5587428595
7225000155,321084.6866927752
8819900170,761248.5100542872
7972601270,310718.37079747586
1224069074,784854.2883305863
5126900321,338395.297327352
3438501860,294988.6747045176
2822069080,440443.6788503644
1656600310,550185.3113692241
3856900507,1268879.854081587
1626069139,473578.1909458414
2524049257,1293242.7114678903
3904960150,565916.3694301614
7214820610,437260.307062236
7977201845,593200.3752388528
2428100080,882194.7706759934
2202500135,411907.9242135329
1523550220,698324.0057927828
2313900610,481796.2793056385
4123840050,377519.71446983964
2125059124,1060306.7638799339
1225039067,474181.0936803769
6431500283,466065.3163321992
2473380010,287913.26928135887
5694501195,438962.0674062086
2881700046,343481.72700154444
6837820330,343382.6079125235
2337300370,198320.6420904803
3876540630,234309.61329566766
626059317,352656.7055223995
3374500520,374552.588462321
7228501903,341493.82998704223
4019300051,479274.64277730545
4232902615,774769.7901122984
3546000090,246498.97940610035
8127700215,783106.8667316817
3438501100,377800.4534313631
1769600066,876783.4718370801
8146100610,629307.9325726295
3052700695,542293.0139280396
7954310210,637834.689765212
3761700053,2125090.109529697
1320069179,335055.0071415738
1331900410,713046.1487236125
7303100210,345997.2125955119
2464400285,489451.15223670885
6163901150,358852.35496056377
8955800045,339322.00952087797
2314300200,415655.097786814
9528104360,395708.1861613399
4177100005,602243.1145024872
8856960260,313755.01982295647
1828001220,608432.2026558382
3066400710,702009.8995675035
624110610,797086.8828577853
4040800260,405114.92910379113
5019500215,507516.23343142605
2481630180,1067034.5695339146
7203170190,681785.242663679
510001280,924665.4801383225
9430110120,786128.593316457
1565950030,346534.9234243639
9828202255,841038.1888101108
3878900270,426273.0804701579
8091600080,209320.5273410641
1112000035,307584.83509017405
2228900270,293336.97358084074
6648701740,283753.7585599729
1245003740,716495.811583672
2174503441,568823.4409517862
7708250010,307468.37984877464
6072300110,599931.3761472406
2329800140,257449.99841984737
1494300040,531716.9452417217
3832050130,278526.2038492595
7203100730,897210.6202310433
7199330170,504365.74379456247
7785000220,697441.4261897884
1250201175,370088.54866455775
4054500180,1001671.9135002523
7905200061,430810.57509517367
3751604895,171000.22314151603
5220300140,313450.3940698327
3323059027,316081.2245557979
8651611980,908440.3447473277
8673400190,516945.4536370218
1668500100,843264.0789289842
1023059365,558223.5210135571
3308030060,327283.1159619039
4232400860,928208.8720798013
2144800615,219638.2216370937
1568100920,1751281.6084089954
9406510040,516145.1864083527
2923049421,325749.2628285614
1051000040,1603781.378746335
2077700042,719410.6437090273
9423800030,240162.97697769396
9818700455,684078.7864553632
7133300675,391192.0481750493
4113800550,586474.9672935737
5553300375,1699835.1992544222
2025701530,274844.86442209594
7942601155,445882.6127610583
7524300020,290167.5508733011
2520069100,271945.0624495793
5412300410,222777.67887313143
7504110760,703626.1403365212
2594200350,414162.9531963804
2722059013,256285.18446459033
8078430480,533471.9081556797
1423069162,582156.1931837135
8856001090,152389.27531585653
7000100631,798050.9521920634
4222200280,220283.46299688908
7971300050,593125.0389556271
2009001600,256021.8542338254
6619910140,625592.0310644095
2877100985,523169.88086869876
1196000007,323429.3748000175
1330850130,772435.7141695878
6664900410,267338.44048026187
1231001110,335081.48870061024
9235900030,275365.663988276
9407101840,302448.4416145036
9523103001,397888.53646485833
2149800278,405035.2645783693
7234601198,636547.0285269878
9476700035,400291.6652166506
9297301065,559738.634975048
518500700,728739.9938141374
7843500090,323938.57259547466
6056110780,298480.48593786376
2345700260,342957.42902785534
3509600070,233410.63526108366
1431700280,375505.0885126265
1623049174,270443.85386528255
3024089049,353956.3494295465
7853340450,416027.6582386434
7732410360,790493.1451667831
1446800995,311789.8108599318
2946000285,252308.31483946033
425079100,426316.03428006417
3876313040,447918.03804119956
1762600260,1095799.7668883486
1925069121,1193783.8748329014
7443000480,989573.7535412362
7820000015,375180.65952296724
4027701253,495528.0330900345
2826049165,381629.0533451395
5426300060,951492.2177391467
1278000210,145915.9227685258
923000270,367243.5931868843
7657600005,247908.5805784661
3024079057,377745.849856807
3276180020,327272.6614745167
7304300760,295887.75495897204
3908100020,542678.3000298195
8835400805,625182.34967919
4051150070,219170.18406510697
3904930530,480610.0711673272
6163900971,371707.80565238936
7942600310,426907.9756640927
4365700330,296188.2675655978
423059207,301846.6188655725
3992700265,351171.1587653752
7177300090,486831.73279106343
2540820010,704746.458436634
5700002510,944803.0203692289
5201000030,589174.7111690016
7631800015,2255390.906580654
2922702965,643763.3616016682
1525059198,1027754.3484044826
1245003160,796647.9849061375
3810000455,300551.6617365395
7855600080,657061.0920985948
5701500030,1099072.4282122727
7504020400,622706.9769474827
1402600570,298380.7099034788
7575610760,282822.6481267493
8731990370,364734.1107010395
5021900090,900937.8923249303
290000075,443346.0236933954
2841500010,427856.2383342955
3955900830,456395.2371950925
7852110140,529026.2874181275
1311400350,240284.3041859714
7773800015,587691.4384586025
4123400320,503798.1069201155
2725069157,878594.0319867284
666000143,909709.4802693021
5101408678,476412.5483737144
6371000026,396992.95574539946
2024059084,751889.019835589
7283900036,313918.29289362376
8881900230,767730.667419821
3959400135,339683.68375869957
7696610270,227044.15163018394
1689400150,811193.6148720789
5103900015,414531.0246220485
1441000350,414910.7788970128
5101408735,321890.0806917857
3126059027,2138682.130788555
2320069014,461512.99436777947
9541600015,671637.6879159176
8682320420,777249.3395530838
1562200090,609523.8369120754
3395070980,479137.4401763125
7349600230,238035.0842798361
522049122,275646.67318362277
869700060,267975.77668483095
811000055,1293247.2372939717
1221059176,403415.073512165
1523059103,454213.37165888504
2025760210,643971.6594637203
9218400088,313028.61497123033
8682292020,450554.0273504348
2623089135,429549.59679322725
3758900259,1154546.6247291414
524069049,583277.7732619012
3121500150,892922.4082836201
5581400080,772790.3196682526
8087800020,460785.1969059363
4070700290,828012.0134574377
3296000170,598614.651268638
9238500040,508491.123761153
2744600040,361959.8592283689
6813600380,685168.2507204725
6140100150,462953.8035492946
2201500555,453570.25344855856
2600110250,670157.6781727109
4337000275,154673.48345369336
1186000150,526828.1879947538
1972201963,518320.11607667414
1105000745,361128.38375128433
2887700560,654590.1789255505
4039700080,676327.4976229778
522049104,265172.6330386327
4202400078,273320.38678193773
7520000695,190500.10800409672
7714000310,382417.42249382945
4319200060,646300.5554952995
8624700015,566719.5296649807
5104520610,307061.7530582091
2354300845,282081.5626132016
3824100291,450437.18082416157
6151800612,283399.2364829716
5454200080,895769.7003956629
6413600290,328007.87707590585
2131200065,288358.8422879836
1459920010,286470.1014934675
50300090,418829.49316516775
2326300090,712869.8715680048
7714000070,384437.6220993201
3630180500,970629.2814417566
1727850340,1080587.6901646347
8691430330,965316.3298231193
2310030390,269614.418900325
5561400610,544085.154612831
7010701016,464769.13028322975
7883605915,289531.9082986912
1282300995,347057.3098924295
4040700310,483202.5025254692
3353400435,234811.42642474576
2143701015,415358.2075191258
255450020,389589.87685279106
1020069017,322666.77748915914
4038200120,476497.3416667093
9284801100,271586.60879760055
1965200075,636774.9694005434
847100047,557430.5031003017
4038700720,544201.0824931477
6815100085,814790.4451645167
2508000020,286529.8180855372
255520180,622662.1827960098
6822100750,661244.5712835792
869700050,315638.6330071765
1775801405,614756.9669720964
6600400090,199429.38405471787
7202330270,453765.66627683496
1683400165,793852.4447485035
2625069070,1066146.6665282098
7625702440,448736.87059879064
3388000640,234380.87688802884
1899400365,347440.8547502415
6899990200,723404.0105018526
5569700020,792120.5897961014
986000045,281064.5311195033
3293700221,293969.5506413156
3764800250,355649.3716306481
2291400566,354668.8349311196
4219401236,1525894.0535947892
4239400840,138556.9439923947
7211400990,204554.03789657322
7696500280,200488.95067370473
7215721070,505108.09269496374
3204850140,356399.29701571236
4322200220,724623.5424536071
2566300100,1165680.8969045673
1944900090,444932.16944742127
6648500390,269692.14456096484
7385300020,685253.7184392376
1704900135,337104.71569486044
2877100655,720695.2475472222
2726079098,547577.5010224179
7625703800,553011.7667858421
318300040,481089.6322041357
7922800190,548032.9614158784
2023049361,241187.76423693236
8946400210,490553.5148718996
6071600450,522278.4113471235
4343800100,363711.8701293416
1443300140,363630.5342896969
1024039001,812782.7685256366
2767704860,596559.4779647992
7234600851,596356.0309234842
644200065,927905.4877125849
7784400035,661961.3356382598
3826000560,210733.71636987192
9272202260,346248.6715709754
263000253,458233.11249075935
3621059043,502010.8907612948
240000130,427160.18639306154
1352300120,222595.4351051401
7849200861,267563.06773557543
2487700130,629656.4850944342
1796100140,251918.94060351653
7234601221,551135.3276963063
8651710190,448663.2051344713
2916200091,639313.9875463886
1232000915,515819.16545975226
1545801970,253405.6224223421
3211200420,342418.77889503655
7686204675,191402.34646301807
3141600210,187381.4418812719
3959401284,481954.04422929167
2113700825,257425.35484189272
3876000710,394635.5094493676
522069022,534404.4606208369
3214200070,360608.77639339713
1221039156,309718.9662205189
259600790,442358.8804535698
785000040,481272.00003764324
8138870470,524481.2443098016
2596300035,321050.3265051017
540100057,1697241.5659817497
3073500045,502318.85539727873
5363200266,415736.6495282764
8682261650,516511.5174670643
3224510080,825042.1167788495
3211270160,419546.7436392864
9269200520,191755.97457646864
293810190,462028.4715623453
4197400043,338892.2527032389
3026079031,323710.1082831565
5332200405,1011587.8009164743
2473411210,301274.42173442524
9268200315,540762.6638541203
8123500050,605358.1051585894
3221069091,441803.66558612435
2485000165,698896.8409347511
4058800215,629251.7109839112
1926059039,882180.7460401915
2533300680,946171.1412096177
3343903640,387179.7627464231
5700003705,1073936.3184555583
2023049372,391310.0247049898
4058800830,551597.086405701
3333002302,407397.98414760426
2944500340,288163.76144595107
1982200790,512956.7884298944
8929000270,510756.12582374644
8122101440,264565.1205971231
7525530470,749347.5859058156
9332800020,657112.1840210357
3878900525,238651.08167773156
5420300210,238482.33928472138
9232900165,352063.657033596
6414100026,394541.5652116132
3013300660,790410.711696784
7954300120,576989.2629616406
1081200360,319947.9631464445
2877102345,465908.82898836146
2202500255,559289.9441772474
7984400050,214847.38779674013
9558020380,453387.9223375816
7812801850,208807.50141925435
8944460020,372281.7540415433
2306400040,602536.8202889507
8649400410,281813.4706783154
7889602020,232189.29509151386
2041000025,497671.46074977686
871001484,590964.8999774124
2767602141,506365.8802057576
3630180470,777745.9545540711
2769602140,431309.0414149871
2473250280,317470.99143117457
5422560660,508525.79992763075
3756600240,388870.28290084447
8651600160,829787.8325423962
7202300540,854078.6766238366
8961950250,409385.6699658848
3303000130,463066.71978984296
798000062,281405.1963225366
1695900150,765549.2974514194
1604730150,537197.5807328243
4136930310,338280.8256483225
8835401250,1478143.920894932
8665900328,476058.6693299779
9262800255,301389.4221377433
1853080570,873463.5194338132
5556300114,783207.096877816
9517200290,465557.60737878684
4037200295,472814.3686888342
7417100123,407988.8129620322
2620069077,198514.394012132
7922720040,665399.5862065448
558100090,605327.2219382437
257000037,285555.1562653709
3319500385,425024.7503368181
9297301520,349328.87469273136
3580900090,345732.9374449257
1321039076,175202.25431568644
7227801581,312988.4909317073
9407001620,322739.2764187081
2130400150,310848.63943118136
2312400200,257183.6162534623
4046700210,368894.69077561045
1193000480,917382.5564890234
1492800296,518046.3733438266
3013300017,478150.7544650467
3630240140,570296.0377777236
1049010390,355469.85857496323
9320900420,150686.7098105427
4315700060,410703.6077926892
2591010290,285186.3384037538
323089085,787908.217404216
6600400270,204000.60087372147
2919701105,471340.9544598965
7202360670,928546.3932481698
8927600100,805612.4347038137
3211700045,648783.1976293906
4027701326,436281.374746428
1601600195,273440.0042927539
7853280350,752011.4071710213
3629970130,720031.0353555685
7203120020,807317.761060735
9542900190,356227.36879815074
8035350120,523338.0212840519
1238501184,1043833.9031578209
251200240,475086.4070115863
8945300200,190392.49239172653
2162000160,1042573.0109814223
5466310060,163415.69153730033
1239400064,932130.06372993
5205000020,363581.4220694641
1720800305,609737.024146827
7280300375,591810.4546778789
2095800400,454240.16683618986
7852010950,523782.57289959415
1428001160,520521.990964887
9528104910,720445.11248795
8644210470,977443.8599415487
7923300310,517108.6528361319
254000100,625307.1032398241
1931300688,536067.2557828014
7007700030,408276.96643180115
422049178,226345.56439646715
422069067,420872.41210967855
2923049393,350087.2944945399
930000305,457623.25495102705
2461900448,499098.49640388024
2610100020,299551.49751356745
2895550050,256246.5418246985
7701700040,285278.2554756427
2460900020,466815.27981038357
9827700105,531124.8966118868
1005000240,240734.31900086135
7200001254,507249.52812526387
866400040,553186.6216263169
305000170,627526.7885921253
2260800110,946899.4047212264
3442000127,730657.381343244
5253300437,481440.85530098557
7576700150,1011600.8176533867
5469501410,450249.2713807018
5104531120,718364.3568268864
723049434,372632.3604404947
622069006,1487373.8177208942
2517101200,306314.0386945271
8159620160,261995.21997063825
5561300640,446611.8028304743
3317010130,230257.241155307
4364200250,405215.97208279965
8732300060,759191.4459239756
5603700025,738536.5221497724
3585900190,979750.2188059487
3996900575,255536.97446993392
8731801260,238252.47024487628
3810000860,321367.84829812596
5700003585,1822713.1274806617
6332000050,437730.16338722804
9286100250,468008.7686553176
9471201110,1017902.2285480412
9290800050,609808.3281632375
7300200400,632141.7035941057
526069024,920201.9462735752
1454600156,993254.5890604622
3904980360,499576.08139493805
2626119062,252668.8205931525
8651730290,415946.2682216616
7611200195,758828.5117920059
1919800260,598142.9776640631
6632900354,278688.45589379204
3972900195,308696.2456909301
5151600170,285305.5092340663
7016000440,451776.98565373075
871000435,786768.1996661301
9578060540,490971.329468348
2332700060,813804.11018644
766000240,243046.93367020023
4363700200,337829.5128635207
7100000250,360679.28196959815
2781250560,213622.7890240555
2781250100,362258.8074482005
5419800220,251933.49027292928
7147600245,238605.55329434847
2926069083,851330.2543250234
6189200125,837910.9578123849
9542830160,288637.72461729887
5152200020,283010.11225135834
9412900045,388926.811075078
6600410480,175407.53839541186
6979970080,543838.2495091306
5636010280,282455.81269161333
1732801300,961457.8461496145
5561401530,536163.4816415469
9578500510,378241.38851571915
7304300906,312532.91834732966
1223089077,740259.2796750331
721049207,271597.77468206786
8691330310,796876.2476376446
1523069204,511574.2672545499
3188100105,644836.110694731
6608500290,419680.68610292417
2891400410,351741.45539829886
7663700551,356550.96812363627
5413200140,248093.58860206147
425069139,618299.987703133
6713700155,356237.6044024941
2767603505,483223.4891707546
7789000080,254449.68489566943
9211500620,231835.074836523
3750604417,183154.02689901667
7922800320,548456.8116453345
1471620240,365251.6452719274
2222059052,350726.9559848302
9551200270,1087151.8672049653
2767603160,569457.668268511
9406710060,381032.3737822409
8929000250,375200.51281221485
5538300120,419658.06811321573
2223069120,445701.8408837921
1652500060,1509134.2972266476
8564500240,401831.2397428409
3629700120,652171.2376068351
3943600070,391010.5873357114
4171200025,287727.0853407385
2425049063,4739566.836321709
9828701650,326591.30671390146
3581000340,349857.492070892
8100900015,369781.84420009225
2125059161,1284149.9887528825
304000380,205518.64666088304
8146200070,1682123.06564308
686530170,549169.5510990507
2917200645,488922.35557658545
9547200530,793643.2874550758
2122059199,404229.1083574394
1150000740,635487.3640021868
5706200060,354809.42401160114
9265410010,224817.29635107325
4083800555,507210.6737536988
6152900332,354393.5448288301
2520900301,211844.97535328727
9828200790,514003.0411551793
1657530180,306679.6500426778
7471900045,263904.59387364617
9828200460,416291.993842912
1775900140,429620.26981371
6139800430,447725.817548832
7214400005,529121.2845758849
5332200026,513980.7671473578
9510970300,797715.8544985043
2540830020,455466.36396983906
3392100140,181467.0055281504
1326069191,340961.2270041742
2125059112,1089348.973995641
859000022,306255.5492454939
8854100350,688958.4888200082
121059007,222233.6315783125
7977201707,487677.72609430266
3859900060,2990271.8803645275
8815400735,779875.1130024967
705700530,345026.87052699726
6600780130,362596.0900847334
6378500105,386189.8138694656
8143000310,464149.6948303155
2877102330,679505.0147736062
3526039074,619783.239179351
2115510300,246666.90996327365
3024059014,2145535.8069502525
2141330360,589032.8620791328
546000400,501128.80719930964
2071500011,393307.8822051902
7972000240,199438.20326729811
7016200460,450149.60839125543
6204200180,434474.0923919162
1552100135,1115991.80500329
88000173,440428.89326448855
2581900235,770552.0037195678
9211500560,227417.00171242838
621069218,424355.20545286284
1321970240,288433.6121361482
798000630,333825.02286092355
421000285,281017.1266993555
2824600180,784675.7845611043
3832051140,311622.70173258544
1237500105,673069.6512321243
8802400906,258029.11750293325
3166900270,415197.8006307222
3682000060,385377.19755549374
5469700020,311830.4976678426
